POINT_ID,AVGACURATE,LIGHTVEH,AVGSPEED,LONGVEH,REC_TIME,ID,HUGEVEH,MIDVEH,AVGHEADDIST,MINIVEH,AVGFLOW
1001,11.8,0,91.7,2458,"25-8月 -21 12.00.00.000000000 上午",21522,0,1993,0,14411,18862
1001,11.6,0,83.6,1839,"26-8月 -21 12.00.00.000000000 上午",21523,0,1362,0,9076,12277
1001,11.2,0,81.9,1714,"27-8月 -21 12.00.00.000000000 上午",21524,0,1289,0,8567,11570
1001,13,0,82,2433,"28-8月 -21 12.00.00.000000000 上午",21525,0,1608,0,10555,14596
1001,11.1,0,88.4,1899,"29-8月 -21 12.00.00.000000000 上午",21526,0,1400,0,9571,12870
1001,11.8,0,86,2061,"30-8月 -21 12.00.00.000000000 上午",21527,0,1508,0,10409,13978
1001,11.3,0,80.8,1319,"31-8月 -21 12.00.00.000000000 上午",21528,0,968,0,6807,9094
1001,13.8,0,82.3,2343,"01-9月 -21 12.00.00.000000000 上午",21529,0,1511,0,10177,14031
1001,15.5,0,78.9,2213,"02-9月 -21 12.00.00.000000000 上午",21530,0,1512,0,9701,13426
1001,16.5,0,80,3425,"03-9月 -21 12.00.00.000000000 上午",21531,0,1958,0,13164,18547
1001,22.7,0,78.4,5113,"04-9月 -21 12.00.00.000000000 上午",21532,0,2856,0,18566,26535
1001,13.1,0,78.9,1451,"05-9月 -21 12.00.00.000000000 上午",21533,0,905,0,6501,8857
1001,11.5,0,79.2,1794,"06-9月 -21 12.00.00.000000000 上午",21534,0,1130,0,7706,10630
1001,15.5,0,81.5,2764,"07-9月 -21 12.00.00.000000000 上午",21535,0,1764,0,11438,15966
1001,16.1,0,77.8,2460,"08-9月 -21 12.00.00.000000000 上午",21536,0,1360,0,9101,12921
1001,14.3,0,79.7,2657,"09-9月 -21 12.00.00.000000000 上午",21537,0,1769,0,11233,15659
1001,17.1,0,82.5,3676,"10-9月 -21 12.00.00.000000000 上午",21538,0,2251,0,14106,20033
1001,18.9,0,84.2,4699,"11-9月 -21 12.00.00.000000000 上午",21539,0,2882,0,18096,25677
1001,18.9,0,85.8,4948,"12-9月 -21 12.00.00.000000000 上午",21540,0,2978,0,18537,26463
1001,19.7,0,84.1,5028,"13-9月 -21 12.00.00.000000000 上午",21541,0,3321,0,19223,27572
1001,11.8,0,83.9,1606,"14-9月 -21 12.00.00.000000000 上午",21542,0,1307,0,8029,10942
1001,10.2,0,85.9,1867,"15-9月 -21 12.00.00.000000000 上午",21543,0,1372,0,8832,12071
1001,8.2,0,83.6,1015,"16-9月 -21 12.00.00.000000000 上午",21544,0,716,0,5399,7130
1001,10.3,0,81.4,1091,"17-9月 -21 12.00.00.000000000 上午",21545,0,825,0,5906,7822
1001,9,0,88.5,1171,"18-9月 -21 12.00.00.000000000 上午",21546,0,972,0,6857,9000
1001,8.9,0,80.3,946,"19-9月 -21 12.00.00.000000000 上午",21547,0,792,0,5046,6784
1001,8.7,0,83.4,1280,"20-9月 -21 12.00.00.000000000 上午",21548,0,1028,0,6872,9180
1001,8.8,0,83.3,1210,"21-9月 -21 12.00.00.000000000 上午",21549,0,946,0,7052,9208
1001,10,0,86.8,1289,"22-9月 -21 12.00.00.000000000 上午",21550,0,1031,0,7056,9376
1001,10.8,0,86.5,1470,"23-9月 -21 12.00.00.000000000 上午",21551,0,1168,0,8104,10742
1001,11.2,0,87,2093,"24-9月 -21 12.00.00.000000000 上午",21552,0,1584,0,10318,13995
1001,11.4,0,86.2,2004,"25-9月 -21 12.00.00.000000000 上午",21553,0,1594,0,10029,13627
1001,9.6,0,85.1,1453,"26-9月 -21 12.00.00.000000000 上午",21561,0,1115,0,8144,10712
1001,8.2,0,85.6,1087,"27-9月 -21 12.00.00.000000000 上午",21562,0,1020,0,7524,9631
1001,13.2,0,87.5,3018,"28-9月 -21 12.00.00.000000000 上午",21563,0,2157,0,14246,19421
1001,15.4,0,89.5,3984,"29-9月 -21 12.00.00.000000000 上午",21564,0,2717,0,17449,24150
1001,14.7,0,87.3,3517,"30-9月 -21 12.00.00.000000000 上午",21565,0,2408,0,14799,20724
1001,12,0,82.8,1868,"01-10月-21 12.00.00.000000000 上午",21566,0,1444,0,8910,12222
1001,13.5,0,82.9,2199,"02-10月-21 12.00.00.000000000 上午",21567,0,1584,0,10216,13999
1001,9.8,0,88.3,1780,"03-10月-21 12.00.00.000000000 上午",21568,0,1341,0,9495,12616
1001,6.8,0,89.4,1078,"04-10月-21 12.00.00.000000000 上午",21569,0,893,0,6807,8778
1001,8.6,0,86.8,1430,"05-10月-21 12.00.00.000000000 上午",21570,0,1120,0,7928,10478
1001,8.3,0,85.7,1152,"06-10月-21 12.00.00.000000000 上午",21571,0,1019,0,7798,9969
1001,11.5,0,87.7,2331,"07-10月-21 12.00.00.000000000 上午",21581,0,1836,0,12082,16249
1001,19.6,0,81.8,5042,"08-10月-21 12.00.00.000000000 上午",21582,0,2961,0,16844,24847
1001,20.2,0,83.4,5471,"09-10月-21 12.00.00.000000000 上午",21583,0,3076,0,19019,27566
1001,13.2,0,77,1416,"10-10月-21 12.00.00.000000000 上午",21584,0,804,0,5213,7433
1001,15.4,0,93,4341,"11-10月-21 12.00.00.000000000 上午",21585,0,2520,0,17413,24274
1001,16,0,96,5027,"12-10月-21 12.00.00.000000000 上午",21586,0,2881,0,19862,27770
1001,13.1,0,91.9,3215,"13-10月-21 12.00.00.000000000 上午",21587,0,2061,0,14200,19476
1001,10.8,0,86,1875,"14-10月-21 12.00.00.000000000 上午",21588,0,1539,0,9956,13370
1001,10.1,0,83.7,1256,"15-10月-21 12.00.00.000000000 上午",21589,0,1176,0,7492,9924
1001,10.6,0,98.1,2918,"16-10月-21 12.00.00.000000000 上午",21590,0,2052,0,16100,21070
1001,12,0,101,3488,"17-10月-21 12.00.00.000000000 上午",21591,0,2479,0,19500,25467
1001,11.2,0,89.2,2086,"18-10月-21 12.00.00.000000000 上午",21592,0,1905,0,12540,16531
1001,12.1,0,80.8,2050,"19-10月-21 12.00.00.000000000 上午",21593,0,1376,0,8659,12085
1001,11.4,0,86,2232,"20-10月-21 12.00.00.000000000 上午",21594,0,1642,0,10889,14763
1001,8.8,0,93.7,1819,"21-10月-21 12.00.00.000000000 上午",21595,0,1337,0,10827,13983
1001,12.6,0,97.1,3294,"22-10月-21 12.00.00.000000000 上午",21596,0,2563,0,17999,23856
1001,13.3,0,91.5,2901,"23-10月-21 12.00.00.000000000 上午",21597,0,2484,0,16176,21561
1001,21.2,0,84.3,5964,"24-10月-21 12.00.00.000000000 上午",21598,0,3798,0,23932,33694
1001,16.4,0,79.9,3381,"25-10月-21 12.00.00.000000000 上午",21599,0,2492,0,16642,22515
1001,13.4,0,81.6,2312,"26-10月-21 12.00.00.000000000 上午",21600,0,1590,0,10407,14309
1001,20,0,68.8,2347,"27-10月-21 12.00.00.000000000 上午",21601,0,1218,0,10149,13714
1001,15.7,0,73.2,2327,"28-10月-21 12.00.00.000000000 上午",21602,0,1524,0,9890,13741
1001,18,0,78,3442,"29-10月-21 12.00.00.000000000 上午",21603,0,1970,0,14006,19418
1001,19.7,0,77.1,4038,"30-10月-21 12.00.00.000000000 上午",21604,0,2454,0,14836,21328
1001,16.1,0,79.2,2820,"31-10月-21 12.00.00.000000000 上午",21605,0,1827,0,11428,16075
1001,9.8,0,78,1447,"01-11月-21 12.00.00.000000000 上午",21606,0,1164,0,7355,9966
1001,13,0,78.8,2145,"02-11月-21 12.00.00.000000000 上午",21607,0,1458,0,8888,12491
1001,10.9,0,79.2,1474,"03-11月-21 12.00.00.000000000 上午",21608,0,1100,0,7061,9635
1001,10.5,0,80.3,1913,"04-11月-21 12.00.00.000000000 上午",21609,0,1386,0,8496,11795
1001,22.8,1118,26.4,1995,"22-4月 -17 12.00.00.000000000 上午",2161,757,1197,0,10224,15291
1001,13.2,0,82.8,2906,"05-11月-21 12.00.00.000000000 上午",21610,0,1829,0,11154,15889
1001,11.9,0,78.6,1736,"06-11月-21 12.00.00.000000000 上午",21611,0,1201,0,7327,10264
1001,12.6,0,81.4,2409,"07-11月-21 12.00.00.000000000 上午",21621,0,1611,0,9936,13956
1001,8.4,0,105.8,2302,"08-11月-21 12.00.00.000000000 上午",21622,0,1492,0,13296,17090
1001,6.8,0,98.4,1116,"09-11月-21 12.00.00.000000000 上午",21623,0,1121,0,9723,11960
1001,7.1,0,90.7,1103,"10-11月-21 12.00.00.000000000 上午",21624,0,1075,0,9051,11229
1001,7.5,0,82.4,875,"11-11月-21 12.00.00.000000000 上午",21625,0,808,0,5479,7162
1001,8.8,0,82,1275,"12-11月-21 12.00.00.000000000 上午",21626,0,1152,0,7682,10109
1001,7.2,0,89.7,1177,"13-11月-21 12.00.00.000000000 上午",21641,0,1137,0,8006,10320
1001,5.8,0,86.3,733,"14-11月-21 12.00.00.000000000 上午",21661,0,633,0,4534,5900
1001,4.7,0,83.3,436,"15-11月-21 12.00.00.000000000 上午",21662,0,483,0,3676,4595
1001,5.4,0,72,730,"16-11月-21 12.00.00.000000000 上午",21663,0,752,0,5196,6678
1001,5.9,0,90,920,"17-11月-21 12.00.00.000000000 上午",21664,0,919,0,6928,8767
1001,6.9,0,89.2,863,"18-11月-21 12.00.00.000000000 上午",21681,0,932,0,6573,8368
1001,5.9,0,82.2,578,"19-11月-21 12.00.00.000000000 上午",21682,0,609,0,4143,5330
1001,7.8,0,91.5,1194,"20-11月-21 12.00.00.000000000 上午",21683,0,1189,0,8141,10524
1001,7.2,0,83.2,735,"21-11月-21 12.00.00.000000000 上午",21701,0,745,0,5075,6555
1001,7.5,0,103.7,1728,"22-11月-21 12.00.00.000000000 上午",21702,0,1270,0,12840,15838
1001,7.2,0,98.8,1441,"23-11月-21 12.00.00.000000000 上午",21721,0,1348,0,11745,14534
1001,6.8,0,86.7,844,"24-11月-21 12.00.00.000000000 上午",21722,0,916,0,7024,8784
1001,7,0,82.8,874,"25-11月-21 12.00.00.000000000 上午",21723,0,797,0,5935,7606
1001,7.9,110,9.3,398,"23-4月 -17 12.00.00.000000000 上午",2181,95,151,0,1085,1839
1001,7.3,294,20.6,743,"24-4月 -17 12.00.00.000000000 上午",2201,258,387,0,1907,3589
1001,5.4,276,16.1,639,"25-4月 -17 12.00.00.000000000 上午",2221,198,310,0,1696,3119
1001,5.6,304,17.1,705,"26-4月 -17 12.00.00.000000000 上午",2241,264,388,0,1854,3515
1001,15.4,1004,35.3,1828,"27-4月 -17 12.00.00.000000000 上午",2261,692,1164,0,7098,11786
1001,13.2,819,29.2,1574,"28-4月 -17 12.00.00.000000000 上午",2281,496,827,0,5442,9158
1001,10.4,853,31.8,1492,"29-4月 -17 12.00.00.000000000 上午",2301,563,943,0,4557,8408
1001,10.2,982,30,1547,"30-4月 -17 12.00.00.000000000 上午",2321,603,1168,0,6545,10845
1001,11.1,876,32.1,1626,"01-5月 -17 12.00.00.000000000 上午",2341,632,1041,0,5631,9806
1001,13,872,27.4,1505,"02-5月 -17 12.00.00.000000000 上午",2361,566,970,0,5957,9870
1001,21.4,1065,33.4,2108,"03-5月 -17 12.00.00.000000000 上午",2381,693,1289,0,10088,15243
1001,10,267,15.8,690,"04-5月 -17 12.00.00.000000000 上午",2401,237,332,0,2632,4158
1001,7.4,501,21.6,1022,"05-5月 -17 12.00.00.000000000 上午",2421,343,625,0,2546,5037
1001,8.8,597,28,1205,"06-5月 -17 12.00.00.000000000 上午",2441,429,681,0,3437,6349
1001,10.9,1101,48.4,2066,"07-5月 -17 12.00.00.000000000 上午",2461,760,1304,0,6693,11924
1001,11.8,1302,55.6,2463,"08-5月 -17 12.00.00.000000000 上午",2481,945,1637,0,7276,13623
1001,6.6,380,22.3,922,"09-5月 -17 12.00.00.000000000 上午",2501,303,479,0,2247,4331
1001,6.4,279,13.5,653,"10-5月 -17 12.00.00.000000000 上午",2521,205,342,0,1985,3464
1001,12.2,609,23.9,1335,"11-5月 -17 12.00.00.000000000 上午",2541,422,763,0,5232,8361
1001,12.2,669,23.5,1204,"12-5月 -17 12.00.00.000000000 上午",2561,450,676,0,5188,8187
1001,4.4,115,13.4,362,"13-5月 -17 12.00.00.000000000 上午",2581,101,151,0,574,1303
1001,14.8,470,18.8,1063,"14-5月 -17 12.00.00.000000000 上午",2601,342,577,0,4104,6556
1001,7.2,174,11,476,"15-5月 -17 12.00.00.000000000 上午",2621,154,216,0,1507,2527
1001,13.4,1093,32.5,1846,"16-5月 -17 12.00.00.000000000 上午",2641,678,1215,0,7437,12269
1001,7.6,388,19.1,793,"17-5月 -17 12.00.00.000000000 上午",2661,297,433,0,2525,4436
1001,9.4,455,25.7,1104,"18-5月 -17 12.00.00.000000000 上午",2681,334,505,0,2994,5392
1001,10.8,347,16,877,"19-5月 -17 12.00.00.000000000 上午",2701,242,410,0,3264,5140
1001,8,271,18.5,769,"20-5月 -17 12.00.00.000000000 上午",2721,239,346,0,1987,3612
1001,13.9,656,32.1,1611,"21-5月 -17 12.00.00.000000000 上午",2741,479,780,0,5243,8769
1001,14.6,966,38.4,2055,"22-5月 -17 12.00.00.000000000 上午",2761,647,1056,0,6470,11194
1001,11.5,781,35.3,1574,"23-5月 -17 12.00.00.000000000 上午",2781,536,895,0,4927,8713
1001,4.5,378,23.5,768,"24-5月 -17 12.00.00.000000000 上午",2801,252,470,0,1595,3463
1001,11.8,742,37,1610,"25-5月 -17 12.00.00.000000000 上午",2821,534,926,0,4219,8031
1001,13.8,965,31.4,1859,"08-6月 -17 12.00.00.000000000 上午",2841,658,1132,0,6913,11527
1001,18.1,1012,46.3,1643,"07-6月 -17 12.00.00.000000000 上午",2842,643,1119,0,6484,10901
1001,11.8,765,31.4,1658,"09-6月 -17 12.00.00.000000000 上午",2861,560,953,0,5463,9399
1001,13.7,877,34.8,1881,"10-6月 -17 12.00.00.000000000 上午",2881,645,1085,0,6430,10918
1001,12.1,976,41,1843,"11-6月 -17 12.00.00.000000000 上午",2901,696,1188,0,6203,10906
1001,7.6,1127,51.5,1645,"12-6月 -17 12.00.00.000000000 上午",2921,785,1422,0,6863,11842
1001,10.2,761,32.7,1384,"13-6月 -17 12.00.00.000000000 上午",2941,539,867,0,4582,8133
1001,7.2,305,20.2,791,"14-6月 -17 12.00.00.000000000 上午",2961,234,347,0,2052,3729
1001,13.6,1063,42.3,2082,"15-6月 -17 12.00.00.000000000 上午",2981,709,1247,0,7291,12392
1001,11,850,43.2,1869,"16-6月 -17 12.00.00.000000000 上午",3001,585,999,0,5012,9315
1001,2.4,80,9.7,248,"17-6月 -17 12.00.00.000000000 上午",3021,70,98,0,386,882
1001,4.2,243,16.4,553,"18-6月 -17 12.00.00.000000000 上午",3041,184,284,0,1224,2488
1001,4.7,389,20.1,752,"19-6月 -17 12.00.00.000000000 上午",3061,294,442,0,1860,3737
1001,4.1,278,22.3,699,"20-6月 -17 12.00.00.000000000 上午",3081,214,328,0,1380,2899
1001,8.4,586,27.1,1180,"21-6月 -17 12.00.00.000000000 上午",3101,387,655,0,3813,6621
1001,14.8,1106,45.4,2197,"22-6月 -17 12.00.00.000000000 上午",3121,726,1230,0,7292,12551
1001,14.7,874,34.3,1698,"23-6月 -17 12.00.00.000000000 上午",3141,605,1033,0,7059,11269
1001,11.4,960,44.6,1924,"24-6月 -17 12.00.00.000000000 上午",3161,636,1140,0,5721,10381
1001,10.9,1292,58.8,2332,"25-6月 -17 12.00.00.000000000 上午",3181,834,1468,0,7314,13240
1001,13.9,1398,58.2,2671,"26-6月 -17 12.00.00.000000000 上午",3201,903,1597,0,8884,15453
1001,14.4,1237,50.8,2430,"27-6月 -17 12.00.00.000000000 上午",3221,859,1367,0,7039,12932
1001,13.8,1103,52.1,2198,"28-6月 -17 12.00.00.000000000 上午",3241,756,1315,0,6594,11966
1001,10.7,929,44.1,1846,"29-6月 -17 12.00.00.000000000 上午",3261,643,1060,0,5382,9860
1001,12,686,31,1466,"30-6月 -17 12.00.00.000000000 上午",3281,431,691,0,5084,8358
1001,10.9,1099,45.2,1986,"01-7月 -17 12.00.00.000000000 上午",3301,747,1303,0,6464,11599
1001,6.4,418,25.6,1060,"02-7月 -17 12.00.00.000000000 上午",3321,284,527,0,2567,4856
1001,3.9,231,16.3,543,"03-7月 -17 12.00.00.000000000 上午",3341,166,289,0,1240,2469
1001,4.1,170,15.1,469,"04-7月 -17 12.00.00.000000000 上午",3361,149,234,0,1228,2250
1001,6.7,390,20.6,960,"05-7月 -17 12.00.00.000000000 上午",3381,289,478,0,2649,4766
1001,2.1,109,10.5,299,"06-7月 -17 12.00.00.000000000 上午",3401,83,117,0,501,1109
1001,11.5,585,25.8,1315,"07-7月 -17 12.00.00.000000000 上午",3421,440,710,0,4839,7889
1001,5.6,326,23.9,812,"08-7月 -17 12.00.00.000000000 上午",3441,248,426,0,1836,3648
1001,11.5,946,34.5,1816,"09-7月 -17 12.00.00.000000000 上午",3461,655,1056,0,6619,11092
1001,14.1,964,41.2,2058,"10-7月 -17 12.00.00.000000000 上午",3481,692,1207,0,6361,11282
1001,10.2,837,38.7,1708,"11-7月 -17 12.00.00.000000000 上午",3501,601,988,0,5047,9181
1001,6.8,266,16.2,660,"12-7月 -17 12.00.00.000000000 上午",3521,200,311,0,1870,3307
1001,9.6,418,18.4,972,"25-7月 -17 12.00.00.000000000 上午",3741,331,549,0,3039,5309
1001,5.7,361,21.5,841,"29-7月 -17 12.00.00.000000000 上午",3742,254,453,0,1881,3790
1001,9.4,201,15.1,503,"24-7月 -17 12.00.00.000000000 上午",3743,149,233,0,1304,2390
1001,5.4,261,14.9,625,"27-7月 -17 12.00.00.000000000 上午",3744,212,283,0,1512,2893
1001,8.9,379,14.5,836,"28-7月 -17 12.00.00.000000000 上午",3745,293,412,0,2953,4873
1001,10.2,756,34.7,1670,"15-7月 -17 12.00.00.000000000 上午",3746,519,887,0,4010,7842
1001,8.7,243,12.2,568,"26-7月 -17 12.00.00.000000000 上午",3747,193,292,0,2113,3409
1001,10.2,762,34.5,1445,"30-7月 -17 12.00.00.000000000 上午",3748,481,910,0,4303,7901
1001,7.9,266,17.3,741,"13-7月 -17 12.00.00.000000000 上午",3749,207,342,0,1943,3499
1001,10.3,659,30.8,1482,"14-7月 -17 12.00.00.000000000 上午",3750,459,810,0,4665,8075
1001,2,1,4.4,9,"17-7月 -17 12.00.00.000000000 上午",3751,3,3,0,10,26
1001,7.3,231,12.7,575,"16-7月 -17 12.00.00.000000000 上午",3752,169,290,0,1705,2970
1001,11.9,1119,54.2,2235,"31-7月 -17 12.00.00.000000000 上午",3753,772,1353,0,6043,11522
1001,16.3,1154,44,2222,"01-8月 -17 12.00.00.000000000 上午",3761,755,1245,0,7622,12998
1001,12.1,559,26.6,1302,"02-8月 -17 12.00.00.000000000 上午",3781,388,634,0,3684,6567
1001,9.1,370,16.7,801,"03-8月 -17 12.00.00.000000000 上午",3801,264,400,0,2487,4322
1001,7.8,387,17.6,849,"04-8月 -17 12.00.00.000000000 上午",3821,298,444,0,2386,4364
1001,10.1,611,25.5,1257,"05-8月 -17 12.00.00.000000000 上午",3841,447,739,0,4006,7060
1001,15.4,901,35.8,1722,"06-8月 -17 12.00.00.000000000 上午",3861,632,1067,0,6094,10416
1001,18.5,1192,39.6,2264,"07-8月 -17 12.00.00.000000000 上午",3881,789,1314,0,8555,14114
1001,18.3,1502,48.7,2662,"08-8月 -17 12.00.00.000000000 上午",3901,958,1715,0,10508,17345
1001,17.3,1136,43.2,2270,"09-8月 -17 12.00.00.000000000 上午",3921,772,1333,0,8089,13600
1001,15.3,1123,44.3,2214,"10-8月 -17 12.00.00.000000000 上午",3941,787,1269,0,6974,12367
1001,18.2,1183,39,2163,"11-8月 -17 12.00.00.000000000 上午",3961,823,1387,0,8814,14370
1001,16.9,1079,40.8,2127,"12-8月 -17 12.00.00.000000000 上午",3981,774,1318,0,8167,13465
1001,16.4,1367,48.1,2539,"13-8月 -17 12.00.00.000000000 上午",4001,1001,1537,0,8851,15295
1001,14.3,1299,52.5,2418,"14-8月 -17 12.00.00.000000000 上午",4021,893,1599,0,8066,14275
1001,18,1136,42.6,2210,"15-8月 -17 12.00.00.000000000 上午",4041,747,1331,0,8332,13756
1001,12.1,801,34.9,1719,"16-8月 -17 12.00.00.000000000 上午",4061,564,919,0,5268,9271
1001,12.4,710,33,1475,"17-8月 -17 12.00.00.000000000 上午",4081,497,881,0,4446,8009
1001,8,628,32.4,1260,"18-8月 -17 12.00.00.000000000 上午",4101,444,742,0,3444,6518
1001,8.8,687,32,1322,"19-8月 -17 12.00.00.000000000 上午",4121,441,743,0,3517,6710
1001,7.6,734,37.6,1467,"20-8月 -17 12.00.00.000000000 上午",4141,500,863,0,3319,6883
1001,9.9,705,33.6,1486,"21-8月 -17 12.00.00.000000000 上午",4161,467,831,0,4409,7898
1001,6.5,681,29.2,1156,"22-8月 -17 12.00.00.000000000 上午",4181,413,737,0,3165,6152
1001,21.1,1672,42.6,2942,"23-8月 -17 12.00.00.000000000 上午",4201,1100,1958,0,13451,21123
1001,12.2,799,28.6,1514,"24-8月 -17 12.00.00.000000000 上午",4221,542,962,0,5959,9776
1001,4.6,244,15.8,599,"25-8月 -17 12.00.00.000000000 上午",4241,174,277,0,1512,2806
1001,12.2,556,21.7,1222,"26-8月 -17 12.00.00.000000000 上午",4261,409,685,0,4502,7374
1001,21.8,1027,30.2,2001,"27-8月 -17 12.00.00.000000000 上午",4281,676,1116,0,10312,15132
1001,10.6,213,10.9,534,"28-8月 -17 12.00.00.000000000 上午",4301,176,226,0,1857,3006
1001,7.4,459,20.8,977,"29-8月 -17 12.00.00.000000000 上午",4321,353,627,0,2962,5378
1001,9.6,427,20,963,"30-8月 -17 12.00.00.000000000 上午",4341,294,460,0,2891,5035
1001,6.5,39,10,148,"31-8月 -17 12.00.00.000000000 上午",4361,36,62,0,251,536
1001,6.1,308,16.3,684,"05-9月 -17 12.00.00.000000000 上午",4382,249,367,0,2129,3737
1001,6.8,314,16.1,700,"06-9月 -17 12.00.00.000000000 上午",4401,242,362,0,2147,3765
1001,3.7,303,23.9,735,"07-9月 -17 12.00.00.000000000 上午",4421,253,417,0,1581,3289
1001,4,307,14.2,555,"08-9月 -17 12.00.00.000000000 上午",4441,218,365,0,2148,3593
1001,4.8,827,50.4,1072,"09-9月 -17 12.00.00.000000000 上午",4461,467,931,0,4866,8163
1001,1.9,211,12.6,415,"10-9月 -17 12.00.00.000000000 上午",4481,124,266,0,1274,2290
1001,4.8,626,39.6,995,"11-9月 -17 12.00.00.000000000 上午",4501,390,756,0,3703,6470
1001,3.5,432,31,807,"12-9月 -17 12.00.00.000000000 上午",4521,328,494,0,1780,3841
1001,3.5,348,28.3,727,"13-9月 -17 12.00.00.000000000 上午",4541,292,466,0,1678,3511
1001,3.3,410,33.2,807,"14-9月 -17 12.00.00.000000000 上午",4561,260,500,0,1825,3802
1001,2.3,290,31,648,"15-9月 -17 12.00.00.000000000 上午",4581,227,387,0,1172,2724
1001,3.2,424,32.9,846,"16-9月 -17 12.00.00.000000000 上午",4601,329,474,0,1700,3773
1001,3.3,249,18.8,472,"17-9月 -17 12.00.00.000000000 上午",4621,159,294,0,874,2048
1001,0.2,26,3.9,69,"18-9月 -17 12.00.00.000000000 上午",4641,26,31,0,69,221
1001,3.4,456,24.8,661,"19-9月 -17 12.00.00.000000000 上午",4661,281,505,0,2662,4565
1001,1.3,129,11.2,284,"20-9月 -17 12.00.00.000000000 上午",4681,105,164,0,507,1189
1001,1.7,104,10.8,251,"21-9月 -17 12.00.00.000000000 上午",4701,69,123,0,450,997
1001,10.3,285,15.7,694,"04-9月 -17 12.00.00.000000000 上午",4762,244,352,0,2716,4291
1001,21.4,1065,33.4,2108,"03-9月 -17 12.00.00.000000000 上午",4763,693,1289,0,10088,15243
1001,13,872,27.4,1505,"02-9月 -17 12.00.00.000000000 上午",4764,566,970,0,5957,9870
1001,11.1,876,32.1,1626,"01-9月 -17 12.00.00.000000000 上午",4765,632,1041,0,5631,9806
1001,5.3,413,25.3,793,"30-9月 -17 12.00.00.000000000 上午",4781,294,451,0,2010,3961
1001,5.3,355,37.2,776,"01-10月-17 12.00.00.000000000 上午",4801,224,402,0,1848,3605
1001,2.9,263,31.3,713,"02-10月-17 12.00.00.000000000 上午",4821,189,334,0,1392,2891
1001,3.4,221,29.2,667,"03-10月-17 12.00.00.000000000 上午",4841,173,305,0,1316,2682
1001,3.4,334,28.4,751,"04-10月-17 12.00.00.000000000 上午",4861,219,364,0,1747,3415
1001,5.4,467,36,931,"05-10月-17 12.00.00.000000000 上午",4881,294,534,0,1977,4203
1001,4,438,32,874,"06-10月-17 12.00.00.000000000 上午",4901,319,542,0,1940,4113
1001,4.6,457,32.5,978,"07-10月-17 12.00.00.000000000 上午",4921,362,599,0,2115,4511
1001,6.1,522,27.7,1095,"08-10月-17 12.00.00.000000000 上午",4941,348,646,0,2951,5562
1001,3.9,259,24,607,"22-9月 -17 12.00.00.000000000 上午",4981,214,355,0,1181,2616
1001,7.9,110,9.3,398,"23-9月 -17 12.00.00.000000000 上午",4982,95,151,0,1085,1839
1001,7.3,294,20.6,743,"24-9月 -17 12.00.00.000000000 上午",4983,258,387,0,1907,3589
1001,5.4,276,16.1,639,"25-9月 -17 12.00.00.000000000 上午",4984,198,310,0,1696,3119
1001,5.6,304,17.1,705,"26-9月 -17 12.00.00.000000000 上午",4985,264,388,0,1854,3515
1001,15.8,1058,36.1,1951,"27-9月 -17 12.00.00.000000000 上午",4986,727,1229,0,7587,12552
1001,13.2,819,29.2,1574,"28-9月 -17 12.00.00.000000000 上午",4987,496,827,0,5442,9158
1001,10.7,855,33.9,1509,"29-9月 -17 12.00.00.000000000 上午",4988,567,959,0,4646,8536
1001,8.6,839,45.6,1790,"09-10月-17 12.00.00.000000000 上午",5001,608,1040,0,4487,8764
1001,11,673,30.2,1432,"10-10月-17 12.00.00.000000000 上午",5021,521,849,0,4763,8238
1001,7.6,536,28,1357,"11-10月-17 12.00.00.000000000 上午",5041,392,767,0,3056,6108
1001,11.4,710,20.5,1385,"12-10月-17 12.00.00.000000000 上午",5061,503,810,0,5885,9293
1001,19,1720,60.4,2875,"13-10月-17 12.00.00.000000000 上午",5081,1207,2077,0,12197,20076
1001,15.9,2053,73.8,3035,"14-10月-17 12.00.00.000000000 上午",5101,1374,2429,0,12981,21872
1001,13,2041,79.3,2887,"15-10月-17 12.00.00.000000000 上午",5121,1305,2377,0,12653,21263
1001,7.8,610,43.3,1423,"16-10月-17 12.00.00.000000000 上午",5141,475,706,0,2844,6058
1001,7.3,685,51.8,1502,"17-10月-17 12.00.00.000000000 上午",5161,495,884,0,3198,6764
1001,5,630,52.7,1068,"18-10月-17 12.00.00.000000000 上午",5181,424,752,0,2701,5575
1001,8.6,1211,75.5,1957,"19-10月-17 12.00.00.000000000 上午",5201,841,1401,0,5959,11369
1001,8.8,1255,77.8,2048,"20-10月-17 12.00.00.000000000 上午",5221,823,1598,0,6317,12041
1001,10.6,1526,74.3,2185,"21-10月-17 12.00.00.000000000 上午",5241,932,1719,0,8064,14426
1001,3.9,664,50.5,994,"22-10月-17 12.00.00.000000000 上午",5261,463,844,0,2967,5932
1001,2.4,342,31.9,591,"23-10月-17 12.00.00.000000000 上午",5281,235,414,0,1279,2861
1001,3.1,317,27.9,580,"24-10月-17 12.00.00.000000000 上午",5301,246,370,0,1196,2709
1001,4.7,336,29.4,778,"25-10月-17 12.00.00.000000000 上午",5321,277,417,0,1500,3308
1001,3.1,272,33.5,470,"26-10月-17 12.00.00.000000000 上午",5341,225,326,0,1067,2360
1001,2.7,193,26.7,450,"27-10月-17 12.00.00.000000000 上午",5361,144,249,0,819,1855
1001,2,295,31.1,513,"28-10月-17 12.00.00.000000000 上午",5381,190,381,0,1290,2669
